Principal_Component_1,Principal_Component_2,login
-2.4087280143570045,0.08973932645643738,3dmikep-deploy
-2.1963259528663657,-0.018474114100193034,3dmili
3.3102899682039664,-1.0000447351520363,3dyuval
-1.7766541948463943,-0.05477583274982291,3e-x
-1.0415404980877931,0.06695975031250277,3eboo
-1.4727872603450152,-0.19224891128910782,3ezar66
-1.586346971835142,0.10148551988727982,3l3ktr0n
-2.002170023052704,0.1884408131205276,3lC4pt41n
-1.9160844485996118,-0.08704078107290948,3lveTDS
-0.34436778772909643,-0.42295870891838905,3lvisDev
3.123716703603017,-0.902087893900177,3mdistal
-0.3714890021020007,-0.17926525908378202,3ncriptado
-1.9669611620928584,0.1938547562665985,3nil
-1.778521864742044,-0.05784066372443018,3nnE1
0.3561933388996681,-0.1067515372265982,3oD
-0.6466100355034112,-0.04443998618270693,3rjoselu
1.0840633188173354,0.6734216192146348,3sanket3
-1.4349687697766704,1.2014218719817256,3stone-right
-0.938633572468761,0.31542374061116935,3t14
-2.6919906031630383,0.08236952027279242,3utta
-2.3212166412569117,0.13938213286746062,3vZVVm6V9A3O877TUqQD
-1.13808785505056,-0.07720062370779755,3vargas5
0.8180602249707982,-0.4785929378747745,3whiskeywhiskey
-1.368018481384448,-0.05565163267560178,3x-1
-0.8024470717348755,0.04093757234926719,3x10ce
0.7280201619175026,0.16282046817800563,3xcuse
-0.2535665996331004,-0.5234815655021722,3xecutablefile
-0.7360089395267736,-0.18021903113477347,4-Dimethylamino-78-dihydroxyflavone
-1.6091808231849714,1.1013096371533293,404GoatFound
-1.4525318029454333,0.6856074937838798,404R
0.17066856085533147,-0.35893333692321683,404RX
-1.111308546851976,0.07076807656164409,404SecNotFound
-2.342025957814832,0.0033561970646412975,404commits
0.8691236422592853,-0.5458590098259029,404notDeeksha
1.8182065672988155,0.6045364566810882,40uf411
-1.92677744305558,0.08017838318591217,420coding
0.08727590627656635,-0.2230307292611142,420tiesto
-2.089876946035564,-0.034423426820710146,427games
0.02981846095923468,-0.37545063228081427,42lukas
-2.4117490988962844,0.013802853300075912,42punisher42
-1.0961610931652248,0.0682925601214548,43CH215
-1.3662606193975555,-0.2285830455076288,43jjoam
-1.8032685612900552,0.042050783805997874,445200
1.5734790338246745,3.3944584648764216,46319943
-0.36382744839796205,-0.07670738715607703,476106017
1.0957337020166065,-0.21608814611475183,4789-alpha
-0.4353429584499418,-0.34114158767979574,47Ali
2.9073612134904274,-0.8776141145423927,4812571
