dphulkar-msft,2,1.0,1.0,50.0
bigfluffycookie,1,1.0,0.0,100.0
raych1,2,2.0,0.0,100.0
softchris,1,0.0,1.0,0.0
victorisr,1,1.0,0.0,100.0
Sergio0694,1,1.0,0.0,100.0
tarekgh,1,1.0,0.0,100.0
jay-bman725,1,1.0,0.0,100.0
alexr00,1,1.0,0.0,100.0
DonJayamanne,1,1.0,0.0,100.0
N2D4,6,6.0,0.0,100.0
originalix,6,6.0,0.0,100.0
jannikmaierhoefer,2,2.0,0.0,100.0
amine759,1,1.0,0.0,100.0
raspawar,1,1.0,0.0,100.0
jhpiedrahitao,1,1.0,0.0,100.0
hukaidong,1,0.0,1.0,0.0
yoyoyohamapi,1,1.0,0.0,100.0
keithwillcode,10,8.0,2.0,80.0
Neon-20,2,1.0,1.0,50.0
scsmithr,67,65.0,2.0,97.01
VanBarbascu,1,1.0,0.0,100.0
jancionear,5,5.0,0.0,100.0
zoruka,2,2.0,0.0,100.0
harshith-eth,5,0.0,5.0,0.0
argha-paul,1,0.0,1.0,0.0
stefanbinoj,1,0.0,1.0,0.0
nickscamara,1,1.0,0.0,100.0
mPaella,1,1.0,0.0,100.0
rustam-e,1,1.0,0.0,100.0
shreyaspimpalgaonkar,1,1.0,0.0,100.0
kartik4949,3,3.0,0.0,100.0
hitomi-t260g,1,1.0,0.0,100.0
rlm2002,1,1.0,0.0,100.0
crabest,2,1.0,1.0,50.0
PedroAVJ,1,1.0,0.0,100.0
abhishekpatil4,2,1.0,1.0,50.0
alt-glitch,4,3.0,1.0,75.0
notgiorgi,1,1.0,0.0,100.0
Marcofann,1,1.0,0.0,100.0
eternal-ai-org,1,1.0,0.0,100.0
Kantha2004,1,1.0,0.0,100.0
zhousun,1,1.0,0.0,100.0
bodinsamuel,11,11.0,0.0,100.0
rossmcewan,1,1.0,0.0,100.0
sanity,1,1.0,0.0,100.0
brendan-kellam,1,1.0,0.0,100.0
marcklingen,1,1.0,0.0,100.0
nicolasbrugneaux,1,0.0,1.0,0.0
daniel-sc,1,0.0,1.0,0.0
skynetigor,1,1.0,0.0,100.0
screenfluent,1,0.0,1.0,0.0
HashWarlock,1,1.0,0.0,100.0
Yi-Lyu,1,1.0,0.0,100.0
mrubens,1,1.0,0.0,100.0
ericproulx,2,2.0,0.0,100.0
hoshinotsuyoshi,34,31.0,3.0,91.18
kumanoayumi,6,6.0,0.0,100.0
masutaka,2,2.0,0.0,100.0
piersonmarks,1,0.0,1.0,0.0
iabdalkader,1,1.0,0.0,100.0
olaservo,1,1.0,0.0,100.0
pre-commit-ci[bot],2,2.0,0.0,100.0
kebe7jun,1,1.0,0.0,100.0
hamishivi,1,1.0,0.0,100.0
btoueg,1,1.0,0.0,100.0
kamaleizhang,1,0.0,1.0,0.0
rarmatei,1,0.0,1.0,0.0
sebastianwessel,4,3.0,1.0,75.0
peter-lawrey,42,39.0,3.0,92.86
creatorrr,7,6.0,1.0,85.71
HojunByun,1,0.0,1.0,0.0
dgirardi,7,7.0,0.0,100.0
Hamper,1,1.0,0.0,100.0
hrkhito,1,1.0,0.0,100.0
matthieularere-msq,1,1.0,0.0,100.0
ecoeco163,1,1.0,0.0,100.0
chenmoneygithub,3,3.0,0.0,100.0
SersemPeca,5,4.0,1.0,80.0
dsarfed,1,0.0,1.0,0.0
rogerbarreto,2,2.0,0.0,100.0
abrayne,1,1.0,0.0,100.0
faizanminhas,2,2.0,0.0,100.0
misrasaurabh1,3,1.0,2.0,33.33
bigbitbus,1,1.0,0.0,100.0
simba-git,15,14.0,1.0,93.33
MervinPraison,2,2.0,0.0,100.0
edvardsanta,2,2.0,0.0,100.0
ReneWerner87,4,4.0,0.0,100.0
alexandear,1,1.0,0.0,100.0
jmetrikat,1,1.0,0.0,100.0
geohot,4,4.0,0.0,100.0
nimlgen,1,1.0,0.0,100.0
eeemmmmmm,1,0.0,1.0,0.0
matthewjgunton,9,8.0,1.0,88.89
mhichb,1,1.0,0.0,100.0
AenBleidd,1,1.0,0.0,100.0
ricardosilva86,1,1.0,0.0,100.0
pdoerner,3,3.0,0.0,100.0
mikelow,2,2.0,0.0,100.0
martinvuyk,1,0.0,1.0,0.0
goda6565,1,1.0,0.0,100.0
ArthurSonzogni,3,3.0,0.0,100.0
mtoffl01,1,1.0,0.0,100.0
nhatcher,1,1.0,0.0,100.0
moli765,1,0.0,1.0,0.0
alexanderjeurissen,5,2.0,3.0,40.0
aaronsteers,1,1.0,0.0,100.0
bmcminn,1,1.0,0.0,100.0
FengJingting,2,2.0,0.0,100.0
blgm,1,1.0,0.0,100.0
tacman,1,1.0,0.0,100.0
jsartisan,4,4.0,0.0,100.0
nidhi-nair,2,2.0,0.0,100.0
hetunandu,4,4.0,0.0,100.0
Codehagen,2,2.0,0.0,100.0
aaronleopold,1,1.0,0.0,100.0
engelju,1,1.0,0.0,100.0
Bliod-Cook,1,1.0,0.0,100.0
dane-ai-mastra[bot],1,1.0,0.0,100.0
lwsinclair,1,0.0,1.0,0.0
just-a-stream,1,0.0,1.0,0.0
hmdne,1,1.0,0.0,100.0
mert-kurttutan,1,1.0,0.0,100.0
eddiebergman,1,1.0,0.0,100.0
dotnet-maestro[bot],48,44.0,4.0,91.67
aaronpowell,1,0.0,1.0,0.0
DamianEdwards,2,2.0,0.0,100.0
tr33k,1,1.0,0.0,100.0
brilee,2,1.0,1.0,50.0
bishwaranjans,1,0.0,1.0,0.0
mjbvz,1,1.0,0.0,100.0
romanc,2,2.0,0.0,100.0
phschaad,1,1.0,0.0,100.0
nickliu-msft,2,1.0,1.0,50.0
JoeRobich,1,1.0,0.0,100.0
srnagar,2,2.0,0.0,100.0
nguerrera,1,0.0,1.0,0.0
kazrael2119,5,5.0,0.0,100.0
deyaaeldeen,1,1.0,0.0,100.0
ben-sb,1,1.0,0.0,100.0
CEisenhofer,1,1.0,0.0,100.0
Lanaparezanin,1,0.0,1.0,0.0
jermanuts,1,0.0,1.0,0.0
xboxones1,1,1.0,0.0,100.0
Ykherbache,1,1.0,0.0,100.0
Skn0tt,1,1.0,0.0,100.0
xerial-bot,10,8.0,2.0,80.0
Coty2025,1,0.0,1.0,0.0
benrr101,1,1.0,0.0,100.0
idavis,1,1.0,0.0,100.0
lucasgomide,48,47.0,1.0,97.92
tonykipkemboi,23,21.0,2.0,91.3
StuporHero,1,1.0,0.0,100.0
bhancockio,37,34.0,3.0,91.89
lorenzejay,18,18.0,0.0,100.0
joaomdmoura,5,3.0,2.0,60.0
rupe120,1,0.0,1.0,0.0
aniskasmi,1,0.0,1.0,0.0
mkiruba,1,0.0,1.0,0.0
Vardaan-Grover,1,0.0,1.0,0.0
iaurg,1,0.0,1.0,0.0
viveksoundrapandi,1,1.0,0.0,100.0
PeerRich,2,1.0,1.0,50.0
PAVANNAIK25,1,1.0,0.0,100.0
shreyan-gupta,4,4.0,0.0,100.0
sriramk42,1,1.0,0.0,100.0
Hanaffi,3,2.0,1.0,66.67
lukicenturi,1,1.0,0.0,100.0
edgarherrerra,1,0.0,1.0,0.0
jmbledsoe,2,1.0,1.0,50.0
micahstairs,1,1.0,0.0,100.0
filipposl,1,0.0,1.0,0.0
0xZoic,1,1.0,0.0,100.0
jmcbgaston,4,2.0,2.0,50.0
MateuszMamczarz,1,1.0,0.0,100.0
jcgruenhage,1,1.0,0.0,100.0
theVedanta,1,0.0,1.0,0.0
kiwicom-orbit-bot,1,1.0,0.0,100.0
m2rads,3,2.0,1.0,66.67
allcontributors[bot],1,1.0,0.0,100.0
IgorDuino,1,1.0,0.0,100.0
Zaehyeon2,1,1.0,0.0,100.0
Sherlock113,3,3.0,0.0,100.0
tegnike,20,17.0,3.0,85.0
azu,1,1.0,0.0,100.0
anthonyshew,1,1.0,0.0,100.0
alphajoop,1,1.0,0.0,100.0
ameliahsu,1,1.0,0.0,100.0
Lms24,1,1.0,0.0,100.0
elie222,4,4.0,0.0,100.0
connerlphillippi,1,0.0,1.0,0.0
x04,1,1.0,0.0,100.0
shahargl,5,5.0,0.0,100.0
djabarovgeorge,9,9.0,0.0,100.0
0xbbjoker,3,3.0,0.0,100.0
yungalgo,2,1.0,1.0,50.0
smartmita,1,1.0,0.0,100.0
hannesrudolph,1,0.0,1.0,0.0
KJ7LNW,1,1.0,0.0,100.0
jr,1,1.0,0.0,100.0
sam-goodwin,15,12.0,3.0,80.0
sutaburosu,1,1.0,0.0,100.0
sumedhaprao,1,0.0,1.0,0.0
Rudra-Sankha-Sinhamahapatra,2,2.0,0.0,100.0
a322655,1,0.0,1.0,0.0
yfzhou0904,1,0.0,1.0,0.0
damassi,1,1.0,0.0,100.0
mayur-gupta,1,0.0,1.0,0.0
dkundel-openai,4,4.0,0.0,100.0
keiran-lawrey,1,1.0,0.0,100.0
tgd,4,4.0,0.0,100.0
lucor,1,1.0,0.0,100.0
apykhteyev,1,1.0,0.0,100.0
ym-eruiz,1,1.0,0.0,100.0
Sir-Will,2,2.0,0.0,100.0
ccorbo,1,1.0,0.0,100.0
alorbach,1,1.0,0.0,100.0
schipiga,1,1.0,0.0,100.0
aqsa326,2,0.0,2.0,0.0
codeflash-ai[bot],5,2.0,3.0,40.0
jkcoxson,2,2.0,0.0,100.0
242816,72,69.0,3.0,95.83
kelvne,1,1.0,0.0,100.0
KMKoushik,4,4.0,0.0,100.0
robcate,1,0.0,1.0,0.0
Asterless,1,1.0,0.0,100.0
soraros,1,0.0,1.0,0.0
patrickdoc,1,0.0,1.0,0.0
BenLumenDigital,1,1.0,0.0,100.0
andrewgazelka,2,2.0,0.0,100.0
zlwaterfield,4,4.0,0.0,100.0
sean-weber-cambri,1,1.0,0.0,100.0
Him188,2,2.0,0.0,100.0
sydney-runkle,1,1.0,0.0,100.0
jessicaou,1,1.0,0.0,100.0
elefeint,1,1.0,0.0,100.0
jvanoostveen,1,1.0,0.0,100.0
SaphMB,1,0.0,1.0,0.0
AmanAgarwal041,2,2.0,0.0,100.0
atkrad,1,1.0,0.0,100.0
OwenKephart,1,1.0,0.0,100.0
Chi-Kai,1,1.0,0.0,100.0
bigint,2,2.0,0.0,100.0
hanouticelina,3,3.0,0.0,100.0
kurdin,1,1.0,0.0,100.0
richcarl,1,1.0,0.0,100.0
kovsu,1,1.0,0.0,100.0
noahho,3,3.0,0.0,100.0
DeVikingMark,1,0.0,1.0,0.0
Anush008,1,1.0,0.0,100.0
ttrsbot456,1,0.0,1.0,0.0
davidfowl,3,3.0,0.0,100.0
bhavyaus,3,3.0,0.0,100.0
Pesseto,1,0.0,1.0,0.0
gewarren,8,8.0,0.0,100.0
moojek,1,1.0,0.0,100.0
MrHinsh,8,8.0,0.0,100.0
jsuarezruiz,2,2.0,0.0,100.0
live1206,2,1.0,1.0,50.0
dg0yt,1,1.0,0.0,100.0
nlogozzo,1,0.0,1.0,0.0
haoliuu,1,0.0,1.0,0.0
crutkas,1,1.0,0.0,100.0
frodi-karlsson,1,0.0,1.0,0.0
alx256,1,1.0,0.0,100.0
0xkarmacoma,3,3.0,0.0,100.0
RodgeFu,1,1.0,0.0,100.0
jakobbotsch,2,2.0,0.0,100.0
